datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-04-29,B_QG8888,1077.54,44945431710.0,1708175,46239786509.66,-28.18,-25.09,-3.09,Green Bar,1099.828,-0.018133109782767276,-1.039942744831631,-0.9276987834212981,-0.9107393385863668,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.01282051282051282
2025-04-30,B_QG8888,1055.87,56221477755.0,1560519,41917347485.23,-30.63,-26.2,-4.43,Green Bar,1086.924,-0.02011062234348615,-1.1518779989757313,-0.8887251454137894,-1.0591480988570139,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.012658227848101266
2025-05-06,B_QG8888,1046.0,28167213425.0,1669756,44464364081.36,-32.98,-27.55,-5.43,Green Bar,1074.882,-0.009347741672743659,0.24112024260817858,-0.12623649214411223,-0.30197746627103533,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.0125
2025-05-07,B_QG8888,1055.38,46917493185.0,1744421,46516689466.06,-33.7,-28.78,-4.92,Shrinking Green Bar,1066.4460000000001,0.00896749521988549,1.5245155523102398,1.018806322441879,1.279005040842368,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.024691358024691357
2025-05-08,B_QG8888,1044.02,47708693940.0,1781968,46951133454.88,-34.79,-29.99,-4.81,Shrinking Green Bar,1055.762,-0.010763895468930751,-0.08616253268969298,-0.45992220830866637,-0.3625254373108952,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.012195121951219513
2025-05-09,B_QG8888,1030.95,36306444145.0,1835847,47298351337.48,-36.29,-31.25,-5.04,Green Bar,1046.444,-0.012518917262121398,-0.3917660476694213,-0.5236956459217756,-0.5384463618332949,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.012048192771084338
2025-05-12,B_QG8888,1043.95,54160658730.0,1840917,47696008158.14,-36.01,-32.2,-3.81,Shrinking Green Bar,1044.06,0.012609728890828897,1.3820678196804497,1.898495362821453,1.4648790890073873,,0.3333333333333333,0.18181818181818182,0.08695652173913043,0.023809523809523808
2025-05-13,B_QG8888,1027.61,58067526505.0,1971076,49465093628.64,-36.69,-33.1,-3.59,Shrinking Green Bar,1040.382,-0.01565209061736683,-1.0318531954878256,-0.7947426069022302,-0.8512517106556883,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.011764705882352941
2025-05-14,B_QG8888,1054.39,64253819885.0,1907557,49212309491.9,-34.66,-33.41,-1.25,Shrinking Green Bar,1040.184,0.02606047041192694,1.5858601386339852,2.0651471841222877,2.2391863251517115,,0.8333333333333334,0.5454545454545454,0.2608695652173913,0.06976744186046512
2025-05-15,B_QG8888,1048.37,50379991190.0,1912821,48890768680.26,-33.16,-33.36,0.2,Golden Cross,1041.0539999999999,-0.005709462343155947,-0.41870095367470556,-0.08643028073490941,-0.09755878510635042,,0.6666666666666666,0.5454545454545454,0.2608695652173913,0.06896551724137931
2025-05-16,B_QG8888,1025.13,49373264275.0,2036697,49932751006.67,-33.46,-33.38,-0.08,Death Cross,1039.8899999999999,-0.022167746120167253,-1.1839909911269715,-1.1625914284245766,-1.248615823246331,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.011363636363636364
2025-05-19,B_QG8888,1035.51,53584711200.0,1987104,49616025639.0,-32.49,-33.2,0.71,Golden Cross,1038.202,0.010125545052822371,0.6606656514361241,0.8225088389141892,1.0667503354627983,,0.5,0.36363636363636365,0.17391304347826086,0.0449438202247191
2025-05-20,B_QG8888,1040.8,42912734050.0,1974295,49583572816.86,-30.93,-32.75,1.82,Red Bar,1040.8400000000001,0.005108593832990449,0.15064421262601252,0.38087762514104534,0.6547527752590621,,0.5,0.45454545454545453,0.21739130434782608,0.05555555555555555
2025-05-21,B_QG8888,1046.8,49307731045.0,1983036,50303118770.76,-28.88,-31.98,3.09,Red Bar,1039.322,0.005764796310530285,0.6139149074290495,0.45401829290828893,0.6805993228161836,,0.6666666666666666,0.7272727272727273,0.391304347826087,0.0989010989010989
2025-05-22,B_QG8888,1035.19,48541466360.0,2045918,50917654599.0,-27.87,-31.15,3.28,Red Bar,1036.6860000000001,-0.011090943828811484,-0.7071574867298795,-0.7236608861845321,-0.5095338525547963,,0.3333333333333333,0.36363636363636365,0.17391304347826086,0.043478260869565216
2025-05-23,B_QG8888,1024.92,46872639660.0,2109385,51793443119.86,-27.58,-30.44,2.86,Shrinking Red Bar,1036.644,-0.00992088408891123,-1.1328140329173275,-0.6690615744318033,-0.5317078561792797,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.010752688172043012
2025-05-26,B_QG8888,1035.96,65251570790.0,2013457,50287015345.33,-26.16,-29.58,3.42,Red Bar,1036.734,0.010771572415408048,1.1950656655277496,0.8209044240066389,1.0021500192941615,,0.5,0.5454545454545454,0.30434782608695654,0.07446808510638298
2025-05-27,B_QG8888,1037.35,69406115565.0,1988328,49915009217.9,-24.64,-28.6,3.96,Red Bar,1036.044,0.001341750646743023,0.22866921181487793,0.02407993949205006,0.27696067489593135,,0.6666666666666666,0.5454545454545454,0.34782608695652173,0.08421052631578947
2025-05-28,B_QG8888,1024.18,53127770405.0,2034982,50291518921.74,-24.22,-27.72,3.5,Shrinking Red Bar,1031.52,-0.01269581144261811,-0.9282761672421903,-0.936794422630577,-0.7088308411258916,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.010416666666666666
2025-05-29,B_QG8888,1017.58,74759914350.0,2178744,53120151352.96,-24.14,-27.0,2.87,Shrinking Red Bar,1027.998,-0.006444179734031108,-0.3592395371919809,-0.33444142531360777,-0.2248014954283219,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.010309278350515464
2025-05-30,B_QG8888,1010.92,61031184840.0,2014085,48723617343.15,-24.33,-26.47,2.14,Shrinking Red Bar,1025.1979999999999,-0.0065449399555809196,-0.4740104335463982,-0.6077780153212112,-0.23820162385901436,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.01020408163265306
2025-06-03,B_QG8888,987.28,38221745790.0,2083031,49037538335.49,-26.09,-26.39,0.3,Shrinking Red Bar,1015.4619999999999,-0.02338463973410354,-1.681700268966575,-1.8969701034556297,-1.462474946833875,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.010101010101010102
